id,carat,cut,color,clarity,depth,table,x,y,z,price
21768,2.05,Very Good,G,SI2,60.0,60.0,8.26,8.18,4.94,12321
26375,0.4,Ideal,D,VS1,61.9,55.0,4.76,4.74,2.94,1200
13294,1.0,Very Good,F,SI1,63.6,58.0,6.31,6.34,4.01,5006
21803,0.26,Ideal,F,VS1,62.0,55.0,4.14,4.12,2.56,595
10736,0.4,Very Good,G,VS2,63.1,57.0,4.68,4.64,2.94,1080
6160,1.02,Ideal,G,SI1,62.6,56.0,6.38,6.45,4.02,5665
18592,1.01,Good,F,VS1,59.3,61.0,6.55,6.59,3.91,7222
769,0.54,Ideal,H,VS2,61.2,55.0,5.26,5.32,3.23,1375
26254,1.71,Ideal,H,SI2,61.9,57.0,7.64,7.61,4.73,8032
15967,0.54,Ideal,D,SI1,62.3,57.0,5.23,5.25,3.27,1556
15029,1.01,Premium,F,SI2,61.9,58.0,6.42,6.38,3.96,3607
1422,0.7,Very Good,F,SI2,61.3,58.0,5.68,5.7,3.48,2092
4880,1.2,Premium,H,SI1,61.1,56.0,6.81,6.84,4.18,6573
3099,0.57,Premium,G,VVS2,61.0,58.0,5.39,5.41,3.29,1985
21229,0.25,Very Good,E,VVS2,62.0,56.0,3.99,4.02,2.48,575
13274,0.8,Ideal,E,VS1,62.6,55.0,5.9,5.97,3.72,3276
6297,1.05,Premium,G,VS1,61.8,59.0,6.51,6.46,4.01,8415
17298,1.36,Premium,G,SI1,59.9,56.0,7.22,7.24,4.3,8381
20735,1.01,Very Good,E,VS1,63.4,57.0,6.35,6.3,4.01,7385
28188,1.22,Premium,G,VS2,62.1,58.0,6.85,6.81,4.24,8654
19580,0.9,Good,G,SI1,63.6,59.0,6.08,6.12,3.87,4193
21902,0.33,Ideal,E,VS1,59.6,56.0,4.5,4.47,2.68,804
23040,0.52,Very Good,E,VS2,61.8,55.0,5.18,5.2,3.2,1619
27574,0.3,Premium,F,VVS1,61.7,60.0,4.32,4.29,2.65,740
8477,0.41,Ideal,D,VS2,61.7,56.0,4.76,4.79,2.94,1033
7509,1.13,Ideal,H,SI2,60.3,57.0,6.76,6.79,4.08,4443
22865,0.31,Ideal,G,VVS1,61.8,56.0,4.34,4.38,2.69,837
5151,0.51,Ideal,G,VVS2,61.5,57.0,5.1,5.15,3.15,1808
4779,0.3,Premium,H,SI2,61.3,59.0,4.27,4.3,2.63,394
16454,1.11,Ideal,G,VVS2,61.7,57.0,6.68,6.72,4.13,10277
6918,0.33,Ideal,F,IF,61.1,57.0,4.44,4.48,2.72,957
18551,1.05,Ideal,H,SI1,62.0,57.0,6.5,6.53,4.04,4980
10148,0.55,Ideal,E,SI2,62.9,56.0,5.25,5.23,3.3,1584
2142,1.54,Premium,J,IF,61.9,59.0,7.42,7.36,4.58,9258
7315,1.0,Premium,H,SI2,62.3,60.0,6.37,6.3,3.94,3170
1092,0.9,Premium,I,SI2,62.2,60.0,6.14,6.18,3.83,3001
20911,1.02,Ideal,F,SI2,62.2,56.0,6.43,6.46,4.01,4116
11109,0.53,Premium,E,VS2,60.0,60.0,5.29,5.22,3.17,1908
29618,1.63,Premium,E,SI1,61.9,59.0,7.52,7.49,4.65,14430
24165,0.72,Ideal,F,VS1,62.1,57.0,5.76,5.78,3.59,2909
4545,1.04,Good,J,SI2,64.1,58.0,6.32,6.37,4.08,4008
25821,0.71,Premium,F,SI1,61.6,58.0,5.69,5.74,3.52,2312
13022,1.35,Premium,H,VS1,61.8,58.0,7.1,7.06,4.37,10548
6367,0.9,Very Good,F,SI1,60.7,61.0,6.14,6.18,3.76,4084
19850,1.1,Very Good,I,VS1,63.1,56.0,6.61,6.56,4.16,5056
12532,0.31,Premium,E,SI1,59.8,59.0,4.46,4.49,2.67,544
28415,0.5,Very Good,E,VS2,62.8,56.0,4.98,5.03,3.14,1601
6158,0.4,Ideal,I,VVS2,62.9,56.0,4.68,4.72,2.96,855
3817,1.78,Ideal,F,SI1,61.6,55.0,7.85,7.82,4.82,14247
13562,0.71,Ideal,E,SI1,60.7,57.0,5.79,5.77,3.5,3360
6804,0.9,Very Good,I,SI1,63.0,59.0,6.13,6.18,3.87,3717
14517,0.3,Very Good,H,VVS1,61.1,58.0,4.33,4.35,2.65,620
27941,0.51,Ideal,E,VS1,60.7,59.0,5.17,5.21,3.14,1583
11717,0.56,Ideal,H,VS1,61.6,57.0,5.34,5.32,3.28,1699
12502,1.51,Very Good,I,VS2,61.2,63.0,7.33,7.37,4.5,8340
18286,0.72,Premium,G,VS1,61.9,58.0,5.78,5.74,3.57,2646
10395,0.51,Ideal,I,SI2,60.8,56.0,5.2,5.18,3.16,1020
11513,0.3,Very Good,I,VS2,63.4,55.0,4.27,4.3,2.72,434
3869,0.7,Ideal,F,SI1,62.9,57.0,5.69,5.66,3.57,2368
1740,0.3,Good,G,VVS2,63.1,58.0,4.27,4.29,2.69,764
10181,1.0,Very Good,E,SI2,62.2,59.0,6.43,6.35,3.98,4665
22345,0.33,Premium,E,VVS2,62.0,59.0,4.43,4.41,2.74,958
2730,1.5,Premium,H,VS1,60.5,58.0,7.3,7.34,4.41,11368
17015,0.6,Ideal,E,VS2,61.4,57.0,5.39,5.43,3.33,2054
23982,0.41,Very Good,H,VVS2,62.8,58.0,4.71,4.77,2.98,943
24433,0.71,Premium,H,VS1,61.3,58.0,5.73,5.69,3.51,2572
16784,0.55,Ideal,D,SI1,60.4,56.0,5.3,5.34,3.21,1723
25619,0.9,Very Good,F,SI2,62.3,59.0,6.14,6.18,3.84,3496
10211,0.73,Ideal,D,SI2,61.2,56.0,5.86,5.82,3.57,2515
29392,0.77,Ideal,H,VS2,62.1,56.0,5.84,5.87,3.63,2768
19068,0.38,Ideal,E,IF,61.9,56.0,4.63,4.68,2.88,1317
23767,0.5,Ideal,E,VS2,61.7,54.0,5.11,5.15,3.17,1758
18368,0.71,Premium,I,VVS2,60.6,58.0,5.74,5.8,3.5,2513
2433,0.31,Ideal,F,SI1,61.5,56.0,4.33,4.37,2.68,593
7521,0.33,Ideal,I,VS1,61.4,57.0,4.44,4.48,2.74,689
12538,0.41,Premium,F,VS1,61.4,58.0,4.8,4.77,2.94,1157
5797,1.7,Ideal,G,VS1,61.4,55.0,7.72,7.67,4.71,15847
15241,0.38,Good,E,SI2,62.8,55.0,4.58,4.61,2.88,500
3528,0.42,Ideal,G,VVS1,61.3,56.0,4.83,4.8,2.95,1221
3214,0.36,Premium,G,VS2,62.2,58.0,4.55,4.57,2.83,600
18180,0.7,Very Good,E,SI2,62.0,57.0,5.69,5.73,3.54,2398
25117,1.02,Premium,F,SI2,62.2,59.0,6.45,6.34,3.98,4013
24092,1.01,Very Good,H,VS2,62.1,55.0,6.35,6.44,3.97,4869
23411,1.51,Premium,G,VS2,60.7,58.0,7.47,7.4,4.51,12937
537,1.2,Very Good,F,SI2,62.6,58.0,6.74,6.7,4.2,4990
10178,1.21,Premium,F,SI2,62.7,58.0,6.79,6.74,4.24,5483
23158,1.2,Premium,D,VS2,61.4,58.0,6.83,6.77,4.19,10241
15419,0.51,Ideal,G,VVS1,61.3,56.0,5.1,5.13,3.14,1825
7239,0.54,Ideal,E,VS2,61.1,57.0,5.3,5.26,3.22,1781
7751,0.38,Premium,E,SI2,61.5,58.0,4.63,4.67,2.86,641
27736,0.52,Ideal,D,VS2,61.6,57.0,5.16,5.13,3.18,1795
11739,1.2,Good,E,VS2,63.8,58.0,6.63,6.7,4.24,7924
19805,1.5,Premium,H,VS2,61.2,58.0,7.3,7.25,4.45,9792
17748,0.27,Very Good,E,VVS2,60.6,57.0,4.21,4.24,2.55,465
29158,1.12,Premium,I,SI1,61.6,60.0,6.66,6.69,4.11,4587
9625,0.3,Very Good,G,VVS2,62.0,58.0,4.27,4.31,2.66,566
23269,0.3,Ideal,H,VVS1,62.1,57.0,4.28,4.31,2.67,665
10953,0.4,Ideal,F,VS2,61.3,56.0,4.81,4.76,2.92,1041
9845,1.72,Premium,I,VS2,60.8,58.0,7.71,7.68,4.69,10711
15469,0.54,Ideal,H,VS2,61.9,54.0,5.26,5.3,3.27,1373
26384,0.32,Ideal,E,VS2,62.2,54.0,4.41,4.39,2.74,900
6957,1.05,Ideal,G,VS2,62.5,56.0,6.5,6.48,4.05,6071
1734,1.82,Premium,H,SI1,62.2,58.0,7.85,7.74,4.84,13869
20893,0.3,Premium,D,SI1,62.2,60.0,4.24,4.27,2.65,552
8917,1.06,Ideal,H,SI1,61.8,57.0,6.55,6.57,4.06,5128
6027,0.51,Ideal,F,VS1,61.5,56.0,5.22,5.21,3.21,1836
22315,0.31,Premium,H,VS1,62.2,59.0,4.29,4.31,2.67,698
10292,1.08,Premium,D,SI1,62.8,58.0,6.56,6.51,4.11,6078
26362,1.52,Good,G,VS1,58.5,61.0,7.45,7.49,4.37,11206
27456,0.3,Ideal,G,IF,62.0,54.0,4.33,4.35,2.69,695
12690,0.96,Premium,E,SI2,62.3,59.0,6.25,6.29,3.91,3342
22271,1.03,Ideal,G,VS1,62.8,56.0,6.43,6.4,4.03,7308
28412,0.82,Ideal,F,VS1,62.1,57.0,5.98,6.01,3.72,3707
23848,1.05,Premium,F,SI2,58.9,59.0,6.68,6.59,3.9,4761
26450,0.7,Very Good,G,SI1,60.1,63.0,5.68,5.56,3.37,2177
8364,0.92,Premium,G,SI2,61.4,59.0,6.27,6.25,3.84,3394
9766,0.56,Ideal,E,VS2,61.9,56.0,5.25,5.26,3.26,1806
9120,0.71,Premium,F,SI1,61.5,58.0,5.76,5.79,3.54,2173
1830,0.7,Very Good,H,SI1,62.6,57.0,5.61,5.68,3.53,2112
19082,0.7,Ideal,E,SI1,62.5,56.0,5.65,5.61,3.52,2575
8983,0.3,Ideal,G,IF,62.2,55.0,4.29,4.32,2.68,863
24546,0.72,Ideal,G,VS2,62.2,56.0,5.75,5.8,3.59,2874
18442,0.7,Ideal,E,SI2,61.6,54.0,5.79,5.76,3.55,2386
28168,0.3,Ideal,G,VS2,61.6,57.0,4.29,4.32,2.65,675
9611,0.5,Ideal,D,VS2,62.6,56.0,5.07,5.03,3.16,1822
17176,0.43,Ideal,G,VS2,62.3,55.0,4.87,4.84,3.02,827
8363,1.21,Ideal,G,VS1,62.2,56.0,6.78,6.84,4.23,8656
25316,0.72,Very Good,E,VS1,63.2,56.0,5.63,5.68,3.57,3049
14988,0.42,Ideal,G,VVS2,61.9,56.0,4.79,4.81,2.97,1031
28449,1.01,Ideal,J,VS2,62.4,54.0,6.43,6.38,4.0,4560
10946,1.01,Very Good,I,SI2,62.9,56.0,6.37,6.35,4.0,6403
16190,1.03,Premium,D,SI2,60.6,58.0,6.57,6.47,3.95,3843
4171,0.59,Premium,H,VVS2,60.3,59.0,5.52,5.49,3.31,2086
8225,0.31,Ideal,E,VS2,62.1,54.0,4.37,4.39,2.71,680
23283,0.31,Ideal,E,SI1,62.2,56.0,4.35,4.36,2.7,630
14822,0.34,Ideal,I,SI1,61.7,55.0,4.49,4.51,2.78,445
1854,0.7,Premium,D,VS2,63.0,59.0,5.62,5.59,3.55,2770
24613,2.04,Premium,J,SI2,62.3,59.0,8.13,8.08,5.04,13654
7243,1.23,Ideal,H,IF,62.2,56.0,6.81,6.88,4.26,7789
18354,0.41,Ideal,G,IF,61.0,56.0,4.79,4.87,2.94,1367
16089,0.71,Ideal,G,VS2,62.7,57.0,5.7,5.74,3.58,2515
28675,0.39,Premium,G,VS2,60.5,58.0,4.73,4.7,2.86,794
21452,1.0,Premium,D,SI1,61.0,60.0,6.46,6.44,3.92,5839
1980,0.74,Good,F,SI1,63.1,60.0,5.72,5.74,3.61,2705
17929,2.09,Premium,G,SI2,60.9,58.0,8.2,8.24,5.0,13849
6182,1.01,Very Good,H,SI2,63.1,56.0,6.39,6.42,4.04,4385
3791,0.31,Ideal,E,SI1,61.4,56.0,4.34,4.37,2.67,544
25777,0.42,Ideal,F,SI1,60.9,57.0,4.86,4.83,2.95,886
10809,1.02,Premium,J,SI2,61.4,58.0,6.48,6.43,3.96,3984
14211,1.02,Very Good,F,SI2,61.2,59.0,6.5,6.54,3.99,4324
5396,0.51,Premium,D,SI2,61.8,58.0,5.14,5.09,3.17,1129
22835,0.41,Premium,F,VVS2,59.5,59.0,4.89,4.85,2.9,1192
29976,1.27,Ideal,F,VS2,61.9,56.0,6.96,6.91,4.29,9092
17550,0.71,Very Good,F,SI2,61.8,57.0,5.72,5.75,3.55,1827
6825,0.32,Ideal,D,VS2,62.0,55.0,4.39,4.36,2.71,972
25082,1.01,Very Good,G,VS1,62.2,56.0,6.41,6.52,4.02,6337
8170,1.02,Premium,G,SI1,62.9,59.0,6.34,6.4,4.0,5154
25378,1.01,Premium,G,SI2,61.5,59.0,6.43,6.4,3.94,4327
26874,0.52,Very Good,D,SI1,62.9,56.0,5.15,5.12,3.23,1999
12717,0.32,Ideal,E,VVS2,61.8,56.0,4.37,4.41,2.72,842
9143,0.52,Very Good,E,VS2,60.9,60.0,5.14,5.2,3.15,1389
16230,1.0,Very Good,D,VS1,60.4,57.0,6.54,6.5,3.94,9341
8874,0.7,Premium,F,SI1,60.0,62.0,5.78,5.74,3.46,2671
16597,0.54,Ideal,G,VS1,61.7,55.0,5.21,5.26,3.23,1814
23511,0.36,Ideal,H,VS1,62.3,55.0,4.59,4.56,2.85,810
4815,0.54,Premium,H,VS1,60.6,58.0,5.31,5.26,3.21,1633
17378,1.21,Good,H,VS1,63.9,55.0,6.75,6.72,4.3,6847
11005,0.91,Very Good,F,SI1,62.1,59.0,6.17,6.19,3.83,4155
26064,0.85,Ideal,F,VS2,62.7,56.0,5.98,6.04,3.77,3643
18512,0.71,Ideal,D,VS1,62.4,55.0,5.69,5.71,3.56,3679
14338,1.01,Very Good,F,VS2,60.0,61.0,6.44,6.47,3.88,6762
9534,1.06,Very Good,E,SI1,61.9,58.0,6.58,6.56,4.06,5408
26878,0.33,Ideal,D,SI1,62.6,54.0,4.45,4.41,2.77,719
1166,1.01,Very Good,E,SI2,62.4,55.0,6.36,6.43,3.99,4355
2367,0.51,Ideal,E,SI1,60.9,57.0,5.16,5.22,3.16,1325
13671,0.31,Ideal,G,IF,61.0,56.0,4.4,4.43,2.69,891
22702,0.73,Ideal,D,SI2,61.2,56.0,5.82,5.85,3.57,2632
13511,0.3,Ideal,F,VS2,62.2,54.0,4.32,4.36,2.7,605
3824,1.63,Premium,G,VS1,62.6,56.0,7.53,7.47,4.7,12923
11412,0.35,Premium,G,VS1,61.0,59.0,4.55,4.58,2.78,798
28630,0.51,Ideal,E,VS2,62.2,57.0,5.1,5.13,3.19,1656
8001,1.25,Premium,F,SI1,59.6,58.0,6.96,7.04,4.19,5724
7050,0.92,Ideal,I,SI1,61.0,57.0,6.29,6.33,3.85,3323
4675,1.17,Ideal,G,VS2,62.1,55.0,6.8,6.74,4.21,7572
13309,2.01,Very Good,I,VS2,60.9,61.0,8.17,8.14,4.97,15619
1123,1.29,Ideal,G,VS2,62.4,58.0,6.93,6.96,4.34,7780
8776,1.23,Ideal,H,VS2,62.1,57.0,6.88,6.82,4.25,6662
8444,0.32,Premium,D,SI1,62.6,58.0,4.41,4.37,2.75,756
92,0.32,Premium,G,VVS1,62.8,58.0,4.35,4.38,2.74,842
3524,1.24,Ideal,F,VS1,62.0,57.0,6.95,6.89,4.28,10692
14041,1.12,Premium,G,VS2,62.3,57.0,6.64,6.69,4.16,6907
942,0.3,Premium,G,VVS2,62.2,60.0,4.29,4.27,2.66,878
365,1.04,Premium,H,SI1,60.2,59.0,6.61,6.66,3.99,5161
10320,1.08,Ideal,J,SI1,61.9,59.0,6.54,6.59,4.06,4611
5017,0.74,Ideal,G,VS1,61.1,57.0,5.86,5.9,3.59,3354
24289,0.7,Ideal,I,VVS2,61.5,57.0,5.68,5.74,3.52,9828
26599,0.52,Ideal,F,VS2,61.5,55.0,5.2,5.22,3.2,1631
14494,0.68,Very Good,G,VVS2,59.1,59.6,5.78,5.82,3.42,2140
9146,0.25,Ideal,F,VVS2,61.8,56.0,4.03,4.06,2.5,554
9019,0.34,Premium,I,VVS2,61.4,60.0,4.45,4.49,2.74,707
12139,0.9,Ideal,I,SI1,61.0,56.0,6.21,6.23,3.79,3717
20842,0.32,Ideal,E,VS2,61.7,55.0,4.38,4.41,2.71,900
26604,0.7,Ideal,I,VS2,62.1,54.0,5.68,5.71,3.54,2298
15957,1.01,Premium,F,SI2,61.6,61.0,6.36,6.32,3.9,3946
25964,0.3,Ideal,F,VS1,62.6,54.0,4.27,4.29,2.68,612
6843,0.91,Fair,G,SI2,65.9,60.0,6.0,5.96,3.92,2169
1395,0.31,Ideal,E,VVS2,61.6,56.0,4.41,4.43,2.72,789
29972,1.5,Good,G,SI1,63.7,57.0,7.23,7.25,4.63,10302
8904,0.6,Ideal,G,VS2,61.9,55.0,5.41,5.43,3.35,1667
5482,1.01,Premium,D,SI2,60.5,58.0,6.45,6.42,3.89,5136
5536,0.38,Ideal,G,VVS2,61.4,56.0,4.71,4.68,2.88,1113
12756,0.32,Premium,G,VS2,60.8,59.0,4.44,4.41,2.69,672
22964,0.72,Ideal,J,SI1,62.5,56.0,5.69,5.75,3.57,1959
14881,1.0,Very Good,H,SI2,62.2,57.0,6.33,6.38,3.96,3509
7571,1.5,Premium,J,SI1,62.4,59.0,7.27,7.28,4.54,5690
222,1.56,Good,D,VS2,61.6,58.0,7.52,7.48,4.62,15231
22041,1.12,Ideal,I,VS1,61.8,56.0,6.65,6.7,4.12,5506
14796,0.4,Ideal,E,VVS2,61.1,56.0,4.74,4.77,2.91,1017
26967,0.7,Very Good,D,VS2,62.0,59.0,5.65,5.69,3.51,2862
16485,0.3,Ideal,D,VS2,62.3,57.0,4.3,4.33,2.69,710
11099,1.01,Very Good,I,SI2,62.5,57.0,6.43,6.4,4.01,4171
13459,0.67,Ideal,F,VS2,60.6,57.0,5.64,5.68,3.43,2723
23653,0.96,Premium,D,SI2,62.6,59.0,6.24,6.29,3.9,3965
22074,0.41,Premium,G,VS2,60.8,59.0,4.76,4.72,2.89,1009
26297,0.7,Ideal,F,VS1,62.4,57.0,5.62,5.68,3.52,3431
12371,0.31,Very Good,D,SI1,62.9,57.0,4.3,4.32,2.71,697
10848,1.22,Ideal,G,VS2,62.5,56.0,6.81,6.84,4.26,7773
2548,1.1,Very Good,G,VS2,60.0,59.0,6.75,6.84,4.06,6686
11060,0.41,Ideal,G,VVS2,61.8,55.0,4.78,4.76,2.95,1076
27593,0.42,Ideal,G,VS2,62.1,57.0,4.82,4.79,2.98,1035
23978,0.71,Very Good,I,VVS2,63.1,55.0,5.68,5.71,3.59,2115
10508,0.33,Ideal,G,VS2,62.1,56.0,4.41,4.44,2.75,579
7011,1.57,Ideal,I,SI1,62.6,56.0,7.42,7.45,4.66,10232
12257,0.9,Very Good,G,SI2,63.2,56.0,6.1,6.08,3.86,3266
5756,0.3,Ideal,D,VS2,60.0,57.0,4.4,4.38,2.64,911
20132,1.51,Ideal,G,VS1,61.9,55.0,7.35,7.43,4.57,13462
16838,0.7,Ideal,H,VS1,60.4,55.0,5.8,5.77,3.5,2530
10275,0.3,Ideal,E,VVS2,61.1,56.0,4.34,4.32,2.65,842
25177,0.32,Premium,H,SI1,60.3,58.0,4.5,4.46,2.69,476
29705,0.42,Premium,D,SI1,61.7,59.0,4.81,4.78,2.96,1040
15565,0.3,Ideal,F,VS2,62.7,57.0,4.26,4.29,2.68,605
19711,1.01,Premium,D,VS2,61.9,56.0,6.44,6.39,3.97,7760
15113,0.9,Very Good,H,SI1,62.7,58.0,6.02,6.05,3.79,3643
21822,0.7,Ideal,H,VS1,62.1,57.0,5.66,5.69,3.52,3185
22227,0.53,Ideal,D,VS2,61.1,56.0,5.24,5.27,3.21,1860
29470,0.31,Premium,D,VS2,61.7,58.0,4.32,4.34,2.67,734
13408,2.05,Premium,F,SI2,61.9,59.0,8.1,8.13,5.04,16242
28228,0.72,Ideal,D,VS1,63.0,56.0,5.71,5.74,3.62,3519
25741,1.53,Very Good,I,SI1,62.8,59.0,7.38,7.31,4.61,8164
16256,0.71,Ideal,E,SI2,62.3,56.0,5.66,5.68,3.53,2206
9725,1.7,Ideal,I,SI1,62.4,57.0,7.55,7.62,4.73,10655
16571,1.15,Premium,H,SI1,62.6,60.0,6.67,6.61,4.16,5082
12268,2.01,Premium,I,VS2,61.8,61.0,8.1,8.04,4.96,16469
1208,1.5,Premium,G,SI2,62.6,59.0,7.28,7.22,4.54,8319
9601,0.34,Ideal,F,VS2,62.4,56.0,4.44,4.47,2.78,686
24732,0.3,Premium,D,VS2,59.8,60.0,4.32,4.28,2.59,911
13488,0.7,Ideal,F,VS2,61.4,56.0,5.73,5.71,3.51,2795
22272,0.33,Ideal,E,VVS2,61.1,56.0,4.47,4.49,2.73,833
16829,0.25,Ideal,H,VVS2,61.5,56.0,4.07,4.1,2.51,650
13304,0.9,Ideal,E,SI1,62.6,56.0,6.16,6.19,3.86,4853
29493,1.01,Premium,D,IF,61.2,58.0,6.44,6.5,3.96,11489
10576,0.92,Premium,E,SI1,61.8,60.0,6.28,6.23,3.86,4179
4412,0.91,Premium,J,VS1,62.3,59.0,6.16,6.22,3.85,4530
23361,0.9,Premium,F,SI1,61.2,61.0,6.14,6.1,3.74,3838
17170,0.52,Very Good,G,VS2,62.0,57.0,5.16,5.18,3.2,1598
8277,1.23,Ideal,H,VS1,61.5,56.0,6.92,6.89,4.24,7614
24093,0.72,Very Good,E,VS1,60.2,60.0,5.82,5.85,3.51,2846
14508,0.9,Good,D,SI1,63.2,58.0,6.11,6.15,3.88,4682
589,0.51,Ideal,E,VS2,62.8,55.0,5.08,5.05,3.18,1692
1458,0.31,Ideal,D,VS2,62.0,54.0,4.35,4.36,2.7,871
4422,0.58,Ideal,H,VVS1,62.6,54.0,5.3,5.33,3.33,1966
8013,0.9,Premium,G,SI1,61.7,59.0,6.27,6.18,3.84,3672
21655,0.34,Ideal,E,SI2,62.4,53.6,4.5,4.47,2.8,603
17861,1.25,Ideal,G,VS1,61.4,54.0,6.95,6.99,4.27,9740
26232,0.7,Very Good,E,SI1,60.9,57.0,5.74,5.77,3.5,2753
2642,1.01,Very Good,G,SI1,63.2,58.0,6.34,6.37,4.01,5018
10846,0.75,Good,E,VS2,63.3,56.0,5.82,5.79,3.68,3310
15834,0.34,Ideal,F,VS1,61.6,57.0,4.5,4.48,2.76,676
10185,1.51,Premium,G,VVS2,62.8,59.0,7.33,7.36,4.61,15105
28580,0.32,Very Good,G,VS1,63.1,54.0,4.35,4.41,2.77,737
14305,0.71,Ideal,E,SI1,62.5,57.0,5.72,5.76,3.58,2724
27677,0.33,Ideal,F,SI1,61.5,56.0,4.51,4.47,2.76,703
26851,1.03,Premium,D,VS1,62.4,57.0,6.48,6.4,4.02,8342
7225,1.39,Premium,H,VS1,62.1,58.0,7.17,7.1,4.44,8449
5840,0.3,Premium,E,VS2,61.6,60.0,4.27,4.3,2.64,658
1275,0.52,Premium,D,SI1,62.6,58.0,5.13,5.17,3.22,1550
6304,0.52,Premium,G,SI1,62.6,58.0,5.1,5.07,3.19,1244
28964,0.56,Ideal,G,SI1,61.7,56.0,5.29,5.29,3.26,1630
7532,0.32,Very Good,F,VS1,62.7,55.0,4.39,4.41,2.76,696
2898,0.9,Premium,H,VS1,61.7,58.0,6.19,6.16,3.82,4022
24446,1.27,Very Good,I,SI1,63.2,56.0,6.91,6.87,4.35,5437
14961,2.01,Very Good,I,VS2,62.6,60.0,7.99,8.04,5.04,17955
20935,1.06,Ideal,G,SI1,61.7,56.0,6.55,6.54,4.03,5532
3774,0.51,Ideal,E,VS1,61.9,56.0,5.12,5.14,3.18,1834
24758,0.5,Ideal,E,SI1,62.7,56.0,5.08,5.02,3.17,1437
3161,0.32,Premium,G,VVS2,60.1,60.0,4.47,4.49,2.7,936
27028,1.03,Premium,H,SI1,62.0,56.0,6.54,6.46,4.04,5451
1803,1.53,Premium,H,SI2,60.9,58.0,7.45,7.39,4.53,7577
16413,0.38,Ideal,D,VS1,62.1,55.0,4.65,4.71,2.91,1130
6187,1.07,Ideal,F,VS2,61.8,57.0,6.52,6.56,4.05,7139
8967,0.7,Very Good,H,SI2,62.3,55.0,5.71,5.74,3.56,2066
19919,0.55,Premium,F,VS2,59.2,59.0,5.39,5.35,3.17,1704
14084,0.32,Premium,G,SI1,61.5,59.0,4.42,4.38,2.71,454
10998,0.7,Very Good,G,SI1,62.7,58.0,5.62,5.65,3.53,1829
13694,2.02,Ideal,H,VS2,61.5,56.0,8.09,8.15,5.01,17920
29842,0.71,Ideal,E,VS1,61.9,56.0,5.74,5.76,3.55,3140
25011,0.41,Very Good,H,VVS1,62.6,58.0,4.75,4.8,2.98,1078
1753,1.15,Very Good,I,VS2,62.6,57.0,6.68,6.72,4.2,4959
27938,0.84,Premium,F,SI1,59.1,58.0,6.24,6.2,3.67,3303
5038,1.52,Premium,I,VS2,61.7,58.0,7.39,7.44,4.57,8688
25879,1.83,Very Good,H,SI1,63.1,56.0,7.78,7.72,4.88,16235
29641,1.54,Ideal,F,VS2,61.8,59.0,7.34,7.31,4.53,15426
27564,1.2,Premium,H,SI1,62.8,58.0,6.75,6.71,4.22,6199
16530,1.51,Good,I,VS1,64.0,57.0,7.14,7.18,4.58,8533
26026,0.7,Ideal,F,SI1,62.4,55.0,5.72,5.68,3.55,2479
1154,1.5,Very Good,H,VS1,61.9,59.0,7.29,7.33,4.54,10789
27741,1.7,Very Good,E,SI2,62.9,55.0,7.6,7.55,4.77,8475
27129,0.4,Ideal,G,VS1,61.9,56.0,4.74,4.78,2.94,835
22810,0.7,Very Good,E,VS2,61.4,60.0,5.73,5.76,3.53,2776
14964,0.78,Ideal,H,SI2,61.4,57.0,6.01,5.95,3.67,2385
2520,0.31,Ideal,E,VS1,62.0,54.4,4.35,4.37,2.7,685
3385,1.01,Very Good,E,SI2,63.1,58.0,6.33,6.37,4.01,3931
4645,1.01,Premium,F,SI1,62.9,59.0,6.39,6.41,4.02,4668
29130,0.51,Ideal,G,VVS1,61.0,56.0,5.21,5.18,3.16,2036
12804,0.24,Very Good,E,VVS1,63.6,55.0,3.96,4.0,2.53,485
15854,0.37,Ideal,D,VS1,61.9,55.0,4.64,4.66,2.87,1127
28453,0.53,Ideal,E,SI2,62.3,54.0,5.17,5.2,3.23,1356
19621,1.09,Premium,H,VS2,60.6,59.0,6.67,6.61,4.02,5217
20849,2.03,Premium,G,SI2,62.7,58.0,8.11,8.07,5.05,15751
5067,0.7,Ideal,H,VVS2,60.7,57.0,5.73,5.76,3.49,2893
11334,0.3,Ideal,G,VS2,61.6,55.0,4.34,4.32,2.67,596
8717,0.31,Ideal,H,VS2,61.6,56.0,4.32,4.34,2.67,628
27303,0.4,Premium,H,VVS1,62.2,58.0,4.78,4.75,2.97,1050
15140,0.71,Premium,H,SI1,59.9,58.0,5.82,5.87,3.48,2362
12172,1.0,Premium,H,SI1,61.1,60.0,6.47,6.44,3.94,4851
1294,0.41,Ideal,J,VS1,61.9,56.0,4.8,4.78,2.96,774
3946,0.72,Premium,H,SI1,61.3,57.0,5.78,5.75,3.54,2260
20410,0.3,Very Good,F,VVS2,61.2,60.0,4.27,4.3,2.63,878
22213,0.3,Ideal,E,VVS1,62.1,55.0,4.31,4.33,2.68,895
14595,0.9,Ideal,H,SI2,62.1,57.0,6.15,6.13,3.83,2829
25600,0.55,Ideal,G,SI1,61.7,56.0,5.25,5.27,3.24,1437
12738,1.02,Premium,E,SI1,62.6,58.0,6.46,6.42,4.03,6133
622,1.01,Premium,E,SI1,61.5,58.0,6.38,6.35,3.92,5226
22009,0.35,Ideal,F,VS2,61.8,55.0,4.52,4.55,2.8,748
11727,1.5,Good,F,I1,61.9,59.0,7.38,7.31,4.54,6021
